label| style           | text
    0| sms_diacritic   | Dạo này thấy bạn ít khi online, có chuyện gì không ổn à? Rảnh thì nhắn tin mình nhe.
    0| sms_diacritic   | Cuối tuần này nhóm mình đi dã ngoại đó, bạn nhớ sắp xếp thời gian đi cùng mọi người.
    0| sms_diacritic   | Mẹ mới mua cho con bộ váy mới đẹp lắm, khi nào về nhà con mặc thử nhe con.
    0| sms_diacritic   | Em đã làm xong báo cáo chưa? Nếu xong rồi thì gửi sớm qua email cho anh nhé.
    0| sms_diacritic   | Bạn có nhớ địa chỉ quán bún đậu hôm nọ mình đi không? Cho mình xin lại địa chỉ với.
    0| sms_diacritic   | Chiều nay con đi học về muộn một chút nhe mẹ, mẹ không cần chờ cơm con đâu.
    0| sms_diacritic   | Bạn cho mình mượn quyển giáo trình hôm nọ nhé, mai mang đi học giúp mình với.
    0| sms_diacritic   | Trời sắp mưa to rồi đó, bạn nhớ mang theo áo mưa khi ra ngoài nhe bạn.
    0| sms_diacritic   | Em có muốn đi xem phim vào tối thứ Bảy tuần này không? Anh đã mua vé sẵn rồi.
    0| sms_diacritic   | Cảm ơn bạn đã hỗ trợ mình việc hôm trước nhe, hôm nào mình mời bạn đi ăn cảm ơn.
    0| sms_diacritic   | Dạo này sức khỏe của bố ở quê thế nào rồi hả mẹ? Con định cuối tuần này về thăm bố.
    0| sms_diacritic   | Bạn có số của anh Nam không? Cho mình xin để hỏi một chút việc về dự án mới.
    1| chat            | Em ơi anh bị tai nạn đang ở bệnh viện, em chuyển gấp cho anh 5 triệu vào stk này để đóng viện phí nhe.
    1| chat            | Con đang dùng máy của bạn, mẹ chuyển khoản gấp cho con 2 triệu đóng tiền quỹ lớp kẻo bị nhắc tên.
    1| chat            | Alo m đang ở đâu đấy? T bị tai nạn đang ở viện, m ck gấp cho t 5 củ nhé, tí t trả ngay.
    1| chat            | Anh đang ở đồn công an, bị giữ xe, chuyển gấp cho anh tiền nộp phạt không họ không cho về.
    1| chat            | Bạn ơi tôi đang cấp cứu, mượn máy y tá nhắn, bạn chuyển gấp tôi 3 triệu vào stk này nhe.
    1| chat            | Con đang ở phòng cấp cứu mẹ ơi, mẹ chuyển gấp cho con 10 triệu đóng tiền phẫu thuật với.
    1| chat            | Anh đang dùng máy đồng nghiệp, máy anh hỏng rồi, em chuyển gấp anh 2 triệu thanh toán tiền hàng.
    1| chat            | Em ơi chị đang bị CA giữ xe, chuyển ngay cho chị tiền nộp phạt với, chị không gọi được.
    1| chat            | Chị đang ở viện chờ sinh, em chuyển gấp cho chị 5 triệu tạm ứng phí giường nằm nhe.
    1| chat            | Máy anh sập nguồn, đang mượn máy quán cafe, em chuyển gấp cho anh 1 triệu trả tiền taxi nhe.
    1| chat            | Con bị công an giao thông bắt xe, mẹ chuyển gấp cho con 5 triệu nộp phạt tại chỗ nhe mẹ.
    1| chat            | Anh đang kẹt ở ga tàu, ví tiền bị móc mất rồi, em chuyển gấp anh 3 triệu mua vé về nhé.
    1| chat            | Em ơi anh bị ngất xỉu giữa đường đang ở viện, chuyển gấp anh tiền thuốc men vào stk này nhe.
    1| chat            | Con đang ở tiệm cầm đồ lấy máy, mẹ chuyển gấp 2 triệu cho con thanh toán nốt tiền nhe mẹ.
    1| chat            | Anh bị mất ví ở bến xe, mượn máy người ta nhắn, em chuyển gấp anh 1 triệu tiền xe về nhà.
    1| chat            | Em ơi chị bị tai nạn giao thông, đang ở phòng tiểu phẫu, chuyển gấp chị 5 triệu đóng viện phí.
    1| chat            | Anh đang bị bọn cho vay giam lại, em chuyển ngay 10 triệu để họ thả anh ra không họ đánh anh.
    1| chat            | Con mượn máy người qua đường, con bị ngã xe nát máy rồi, mẹ chuyển khoản tiền sửa xe cho con gấp.
    1| chat            | Em ơi anh đang ở phòng hồi sức, bác sĩ yêu cầu đóng tiền gấp, em chuyển khoản cho anh nhe.
    1| chat            | Chị đang bị kẹt ở nước ngoài, mất sạch giấy tờ, em chuyển gấp chị 5 triệu làm hộ chiếu nhe.
    0| chat            | Tối nay rảnh không đi ăn cùng tụi mình nhé, quán lẩu mới mở ngon lắm.
    0| chat            | Mẹ vừa gửi ít đồ ăn ở quê lên, chiều làm về qua nhà lấy về mà ăn nhe con.
    0| chat            | Dạo này công việc của em ổn chứ? Cuối tuần có bận gì không qua anh chơi.
    0| chat            | Chúc mừng sinh nhật b nhe, chúc b tuổi mới luôn xinh đẹp và thành công trong sự nghiệp.
    0| chat            | Mai đi làm cho mình đi nhờ với nhé, xe mình đang mang đi bảo trì ở cửa hàng.
    0| chat            | Tối nay sang nhà tớ xem bóng đá đi, có trận chung kết hay lắm đó b ơi.
    0| chat            | Mua giúp chị ít đồ dùng cá nhân khi đi siêu thị về nhe em, lát chị gửi list sau.
    0| chat            | Bạn xem bản kế hoạch mình gửi trong nhóm chưa? Cho mình xin nhận xét sớm nhé.
    0| chat            | Lâu rồi không thấy b online, dạo này có gì mới không kể tớ nghe với.
    0| chat            | Cuối tuần này cả lớp mình tổ chức đi dã ngoại ở ngoại ô, b nhớ tham gia nhé.
    0| chat            | Mẹ mới mua cho con bộ váy đẹp lắm, cuối tuần về mẹ đưa con mặc thử nhe.
    0| chat            | Em làm xong báo cáo tháng chưa? Gửi file qua chat hoặc email cho anh xem trước.
    0| chat            | B có nhớ quán cafe hôm nọ mình ngồi ở phố nào không? Cho tớ xin lại địa chỉ.
    0| chat            | Chiều nay con về hơi muộn do phải ở lại họp nhóm, mẹ đừng chờ cơm con nhé.
    0| chat            | Cho mình mượn quyển vở ghi hôm thứ Ba nhe, mai mang đi lớp cho mình mượn.
    0| chat            | Trời ngoài kia sắp mưa rồi, b nhớ mang theo áo mưa hoặc ô khi ra ngoài nhe.
    0| chat            | Tối thứ Bảy này đi xem phim không em? Anh mới đặt vé phim hành động mới ra.
    0| chat            | Cảm ơn b đã giúp m việc hôm nọ nhe, hôm nào rảnh m mời đi cafe trả lễ.
    0| chat            | Sức khỏe của bố dạo này tốt hơn chưa mẹ? Cuối tuần con sẽ sắp xếp về thăm bố.
    0| chat            | B có số của anh Nam phòng nhân sự không? Cho tớ xin để hỏi chút thủ tục.
    1| chat_emoji      | Mẹ ơi cứu con với 😭 Con bị tai nạn đang ở bệnh viện 🏥 Mẹ chuyển gấp cho con 10 triệu đóng tiền mổ nhe 💸
    1| chat_emoji      | Anh đang mượn máy bạn 📱 Pin anh hết rồi. Chuyển gấp cho anh 2tr tiền viện phí nhé 🚑🆘
    1| chat_emoji      | Em ơi chị đang bị CA giữ xe 🚔 Chuyển ngay cho chị tiền nộp phạt với, chị không gọi được 📞❌
    1| chat_emoji      | Anh bị hỏng xe giữa đường cao tốc 🚗💨 Mượn máy người ta nhắn em. Chuyển anh tiền cứu hộ gấp nhe 💸🆘
    1| chat_emoji      | Bạn ơi mình đang cấp cứu ở viện 🚑 Nhờ máy y tá nhắn tin. Bạn chuyển gấp mình 4tr vào stk này với 💸🏥
    1| chat_emoji      | Con đang vào phòng mổ rồi bố ơi 🏥😱 Bố chuyển tiền cho con vào stk bác sĩ này để họ làm thủ tục nhe 💸🆘
    1| chat_emoji      | Anh đang mượn máy đồng nghiệp 📱 Máy anh mất rồi. Chuyển gấp anh 2tr trả tiền hàng khách nhe em 💸🙏
    1| chat_emoji      | Em ơi anh đang ở đồn CA 🚔 Chuyển ngay cho anh tiền bảo lãnh nộp phạt với, anh ko nghe máy dc 📞❌
    1| chat_emoji      | Chị đang ở viện chờ sinh em ơi 🏥🤰 Chuyển gấp cho chị 5tr tạm ứng phí giường nằm nhe em 💸🆘
    1| chat_emoji      | Máy anh sập nguồn rồi 📱🪫 Đang mượn máy quán cafe. Em chuyển gấp cho anh 1tr trả tiền taxi nhe 💸🚕
    1| chat_emoji      | Con bị CA giao thông bắt xe rồi mẹ ơi 🚔🛵 Mẹ chuyển gấp cho con 5tr nộp phạt lấy xe về nhe 💸😭
    1| chat_emoji      | Anh đang kẹt ở ga tàu 🚉 Ví tiền bị móc mất sạch rồi. Em chuyển gấp anh 3tr mua vé về nhe 💸🆘
    1| chat_emoji      | Em ơi anh bị ngất xỉu dag ở viện 🚑🏥 Nhờ máy y tá nhắn. Chuyển gấp anh tiền thuốc men vào stk này nhe 💸🆘
    1| chat_emoji      | Con đang ở tiệm cầm đồ lấy laptop 💻 Mẹ chuyển gấp 2tr cho con thanh toán nốt tiền nhe mẹ 💸🙏
    1| chat_emoji      | Anh bị mất ví ở bến xe rồi 🚌 Mượn máy người qua đường. Em chuyển gấp anh 1tr tiền xe về nhe 💸🆘
    1| chat_emoji      | Em ơi chị bị tai nạn giao thông 🚑 Đang ở phòng tiểu phẫu. Chuyển gấp chị 5tr đóng viện phí nhe 💸🏥
    1| chat_emoji      | Anh đang bị bọn cho vay giữ lại 😱 Chuyển ngay 10tr để họ thả anh ra ko họ đánh anh chết 💸🆘😭
    1| chat_emoji      | Con mượn máy người ta nhắn 📱 Con bị ngã xe nát máy rồi. Mẹ ck tiền sửa xe cho con gấp nhe 💸🛵
    1| chat_emoji      | Em ơi anh đang ở phòng hồi sức 🏥 Bác sĩ yêu cầu đóng tiền gấp. Em ck cho anh ngay nhe 💸🆘🙏
    1| chat_emoji      | Chị đang bị kẹt ở nước ngoài ✈️ Mất sạch giấy tờ rồi. Em chuyển gấp chị 5tr làm hộ chiếu nhe 💸🆘
    0| chat_emoji      | Chiều nay rảnh không đi cafe nhe b ☕🍰 Lâu rồi không gặp nhau tám chuyện nhe 👯‍♀️✨
    0| chat_emoji      | Mẹ vừa gửi đồ ở quê lên cho con rồi đó 📦🍎 Chiều làm về qua bến xe lấy về ăn nhe con 🚌😋
    0| chat_emoji      | Dạo này công việc của em ổn chứ? 💼✨ Cuối tuần rảnh thì qua nhà anh chơi nhe em 🏠☕
    0| chat_emoji      | Chúc mừng sinh nhật b nhe! 🎂🎉 Chúc b tuổi mới luôn xinh đẹp và thành công nhe 💖✨
    0| chat_emoji      | Mai đi làm cho mình đi nhờ với nhé 🛵💨 Xe mình đang mang đi bảo trì rồi b ơi 🛠️🙏
    0| chat_emoji      | Tối nay sang nhà tớ xem bóng đá đi ⚽🍻 Có trận chung kết hay lắm đó b ơi, qua nhe 📺✨
    0| chat_emoji      | Mua giúp chị ít đồ ăn vặt khi đi siêu thị nhe em 🍭🍪 Lát chị gửi danh sách qua nhe 🛒😋
    0| chat_emoji      | B xem bản kế hoạch m gửi trong nhóm chưa? 📄 Cho m xin ý kiến sớm để chốt nhe b 🤝✨
    0| chat_emoji      | Lâu rồi không thấy b online dạo này ổn ko? 😊 Rảnh thì nhắn tin mình cà phê nhe ☕🍰
    0| chat_emoji      | Cuối tuần này cả lớp mình đi dã ngoại đó 🌲🏕️ B nhớ sắp xếp thời gian đi cùng mn nhe 🎒✨
    0| chat_emoji      | Mẹ mới mua cho con bộ váy đẹp lắm 👗✨ Cuối tuần về mẹ đưa con mặc thử nhe con gái 💖🎀
    0| chat_emoji      | Em làm xong báo cáo tháng chưa em? 📊 Gửi file qua chat cho anh xem trước nhe 💻✨
    0| chat_emoji      | B có nhớ quán cafe hôm nọ mình ngồi không? ☕ Cho tớ xin lại địa chỉ với b ơi 📍🙏
    0| chat_emoji      | Chiều nay con về hơi muộn nhe mẹ 🏫 Mẹ đừng chờ cơm con nhe, con ăn ở ngoài ạ 🍽️✨
    0| chat_emoji      | Cho mình mượn quyển vở ghi hôm thứ Ba nhe 📓 Mai mang đi lớp cho mình mượn với b 🏫🙏
    0| chat_emoji      | Trời ngoài kia sắp mưa rồi đó 🌧️☔ B nhớ mang theo ô khi ra ngoài nhe b ơi 🏠✨
    0| chat_emoji      | Tối thứ Bảy này đi xem phim không em? 🎬🍿 Anh mới đặt vé phim hành động mới nhe 🎟️✨
    0| chat_emoji      | Cảm ơn b đã giúp m việc hôm nọ nhe 🤝✨ Hôm nào rảnh m mời đi trà sữa trả lễ nhe 🧋🍰
    0| chat_emoji      | Sức khỏe của bố dạo này tốt hơn chưa mẹ? 👴✨ Cuối tuần con sẽ về thăm bố mẹ nhe 🏠💖
    0| chat_emoji      | B có số của anh Nam phòng nhân sự ko? 📱 Cho tớ xin để hỏi chút thủ tục nhe b 📄🙏
    1| email           | Kính gửi anh, em là em trai anh đây. Hiện tại em đang gặp sự cố tai nạn nghiêm trọng và đang nằm tại bệnh viện. Vì điện thoại bị hỏng nên em mượn máy người khác để nhắn tin. Anh vui lòng chuyển gấp 5.000.000 VNĐ vào số tài khoản 1023xxxx de em kip dong tien cap cuu. Em sẽ gọi lại sau khi ổn định.
    1| email           | Thông báo khẩn cấp: Con đang gặp chuyện rắc rối với cơ quan chức năng và bị tạm giữ xe. Mẹ vui lòng chuyển khoản ngay 15 triệu đồng vào số tài khoản 1902xxxx để làm thủ tục nộp phạt bảo lãnh cho con về ngay trong chiều nay nhe mẹ. Con đang ko dc dung dt nên ko goi dc.
    1| email           | Chào chị, em đang đi công tác nhưng bị mất ví và điện thoại ở bến xe. Hiện em đang phải mượn máy đồng nghiệp để liên lạc. Chị chuyển gấp cho em 2 triệu vào stk này để em thanh toán tiền khách sạn và mua vé tàu về nhé. Em sẽ hoàn trả ngay khi về tới nhà.
    1| email           | Em gái ơi, anh đang ở phòng cấp cứu đặc biệt của bệnh viện. Anh bị ngã giáo cao khi đang làm việc. Em chuyển gấp cho anh 3 triệu đồng vào số tài khoản của y tá này để họ làm thủ tục nhập viện và mua thuốc cầm máu gấp. Anh không thể nghe điện thoại lúc này.
    1| email           | Kính gửi bố, con là con trai cả của bố đây. Con đang mượn điện thoại của bác sĩ để nhắn tin vì điện thoại con bị hỏng do tai nạn giao thông. Bố chuyển gấp cho con 10 triệu đồng vào số tài khoản 0987xxxx để con thanh toán chi phí phẫu thuật chân. Tình hình đang rất khẩn cấp.
    1| email           | Chào em, chị đang ở bệnh viện phụ sản và cần đóng tiền tạm ứng gấp cho ca mổ. Do đi vội chị không mang đủ tiền mặt và thẻ bị lỗi. Em chuyển ngay cho chị 5 triệu vào số tài khoản này để chị làm thủ tục nhập viện nhe. Chị không tiện nghe máy trong phòng chờ.
    1| email           | Thông báo từ người thân: Anh đang bị giữ tại đồn công an do va chạm với người qua đường. Họ yêu cầu phải bồi thường 7 triệu đồng ngay lập tức để được hòa giải và cho về. Em chuyển khoản gấp vào số tài khoản này giúp anh, anh đang bị thu điện thoại nên không thể gọi điện được.
    1| email           | Mẹ ơi, con đang mượn máy của người đi đường. Con bị tai nạn hỏng hết xe và điện thoại rồi. Mẹ chuyển gấp cho con 4 triệu đồng vào số tài khoản 0345xxxx để con trả tiền sửa xe và tiền taxi về nhà nhe mẹ. Con đang rất lo lắng.
    1| email           | Kính gửi anh, em đang gặp sự cố mất sạch giấy tờ và tiền bạc khi đi du lịch ở nước ngoài. Hiện tại em đang ở đại sứ quán và cần 500 USD để làm lại hộ chiếu và mua vé máy bay về nước gấp. Anh chuyển vào số tài khoản trung gian này giúp em, em sẽ giải thích chi tiết khi về.
    1| email           | Chào em, anh đang ở bệnh viện thăm người quen nhưng bản thân lại bị lên cơn đau tim đột ngột. Bác sĩ yêu cầu phải nạp tiền đóng viện phí ngay để cấp cứu. Anh đang mượn máy y tá nhắn tin, em chuyển khoản gấp cho anh 6 triệu đồng nhe. Tình hình rất nguy kịch.
    1| email           | Thông báo khẩn: Chị đang bị các đối tượng xấu giữ lại vì khoản nợ của bạn chị. Họ yêu cầu phải trả trước 10 triệu đồng mới cho chị đi. Em chuyển khoản ngay vào số tài khoản này để cứu chị với, chị không thể gọi điện vì bị họ giám sát rất chặt chẽ.
    1| email           | Mẹ ơi, con đang ở bệnh viện tỉnh, con bị ngã từ trên cầu xuống. Con mượn máy của người bệnh cùng phòng nhắn cho mẹ. Mẹ chuyển gấp cho con 2 triệu đồng đóng phí chụp X-quang và thuốc men nhe. Con đau quá không nói chuyện điện thoại được.
    1| email           | Kính gửi chị, em trai chị đang bị kẹt ở cửa khẩu do thiếu giấy tờ khai báo và bị xử phạt hành chính. Em cần 3 triệu đồng nộp phạt ngay để được thông quan về nước. Chị chuyển khoản gấp vào stk này giúp em nhe, điện thoại em hết pin rồi nên em mượn máy người ta.
    1| email           | Chào em, chị đang ở phòng cấp cứu và cần đóng tiền phẫu thuật ruột thừa gấp. Do người thân chưa tới kịp, em chuyển giúp chị 8 triệu đồng vào số tài khoản bệnh viện này nhe. Chị sẽ trả lại ngay vào sáng mai. Chị đang rất đau không thể nghe máy.
    1| email           | Thông báo từ con trai: Con đang bị hỏng xe giữa đường vắng, điện thoại lại hết tiền không gọi được. Con mượn máy người qua đường nhắn tin. Mẹ chuyển cho con 500k tiền thuê xe tải chở xe về trung tâm sửa chữa nhe mẹ. Con đang rất sợ ở đây một mình.
    1| email           | Kính gửi anh, em là em họ của anh. Em đang gặp tai nạn giao thông và bị người ta giữ lại yêu cầu đền bù 5 triệu đồng tiền mặt ngay tại chỗ. Em không mang đủ tiền, anh chuyển khoản gấp giúp em vào stk này để em giải quyết xong còn đi nhe anh. Em mượn máy bạn nhắn.
    1| email           | Chào chị, em đang ở đồn công an vì bị tình nghi liên quan đến một vụ ẩu đả. Để được bảo lãnh tại ngoại, em cần nộp 12 triệu đồng tiền bảo lãnh. Chị chuyển khoản ngay giúp em nhe, em đang bị tạm giữ điện thoại nên chỉ có thể gửi email nhanh từ máy tính ở đồn.
    1| email           | Mẹ ơi, con đang ở bệnh viện Nhi, con của con bị sốt co giật phải vào viện gấp. Con đi vội quá quên mang ví, mẹ chuyển khoản ngay cho con 3 triệu đồng để con đóng tiền phí nhập viện cho cháu nhe mẹ. Con đang rất rối trí.
    1| email           | Kính gửi anh, em đang bị kẹt ở sân bay nước ngoài vì bị hủy chuyến và mất ví. Em cần 300 USD để đặt khách sạn nghỉ tạm và mua đồ ăn. Anh chuyển khoản gấp vào số tài khoản này nhe, em đang dùng wifi miễn phí để gửi email cho anh.
    1| email           | Chào em, chị đang ở phòng hậu phẫu và bác sĩ yêu cầu đóng thêm phí thuốc đặc trị. Chị mượn máy y tá nhắn tin vì máy chị bị hỏng. Em chuyển ngay 4 triệu vào số tài khoản này giúp chị nhe. Chị đang mệt quá không nghe máy được đâu em.
    0| email           | Kính gửi anh, em gửi email này để hỏi thăm sức khỏe của cả gia đình mình. Dạo này công việc của em khá bận nên chưa có dịp về thăm mọi người. Hy vọng mọi người vẫn khỏe mạnh và công việc thuận lợi. Cuối tuần rảnh anh gọi lại cho em nhé.
    0| email           | Thư mời họp mặt gia đình: Nhân dịp kỷ niệm 50 năm ngày cưới của ông bà, gia đình chúng ta sẽ tổ chức một buổi tiệc nhỏ vào tối thứ Bảy tới tại nhà hàng gần nhà. Rất mong anh chị và các cháu sắp xếp thời gian tham gia đầy đủ để chung vui cùng ông bà.
    0| email           | Chào chị, em muốn trao đổi một chút về kế hoạch sửa chữa nhà ở quê cho bố mẹ. Em đã tham khảo vài đơn vị thi công và muốn gửi chị xem qua bản thiết kế cũng như báo giá trước khi quyết định. Chị cho em ý kiến sớm để em kịp đặt lịch thi công nhé.
    0| email           | Kính gửi bố mẹ, con viết email này để thông báo về kết quả học tập kỳ vừa rồi của con. Con đã đạt học bổng loại giỏi và đang chuẩn bị cho kỳ thực tập sắp tới. Con sẽ về thăm bố mẹ vào kỳ nghỉ hè tới. Chúc bố mẹ luôn dồi dào sức khỏe.
    0| email           | Chào em, anh gửi cho em tài liệu về khóa học tiếng Anh mà em đang quan tâm. Em xem qua nội dung và học phí nhe, nếu thấy phù hợp thì báo anh để anh đăng ký giúp. Chúc em học tập tốt và sớm đạt được mục tiêu của mình.
    0| email           | Kính gửi chị, em muốn gửi tặng chị và gia đình một món quà nhỏ nhân dịp tân gia. Do em đang ở xa không về dự lễ được nên em đã gửi qua đường bưu điện, chắc khoảng vài ngày nữa chị sẽ nhận được. Chúc anh chị về nhà mới luôn hạnh phúc và tài lộc.
    0| email           | Thư mời dự lễ tốt nghiệp: Con rất vinh dự mời bố mẹ đến tham dự lễ tốt nghiệp đại học của con vào sáng thứ Sáu tuần tới tại hội trường chính của trường. Đây là khoảnh khắc quan trọng đối với con và con rất mong có sự hiện diện của bố mẹ.
    0| email           | Chào anh, em gửi email này để chúc mừng anh vừa được thăng chức lên vị trí Giám đốc điều hành. Em rất ngưỡng mộ sự nỗ lực và thành công của anh. Hy vọng trong tương lai em sẽ có cơ hội được học hỏi nhiều hơn từ anh. Chúc anh ngày càng thành đạt.
    0| email           | Kính gửi mẹ, con muốn hỏi ý kiến mẹ về việc mua một số đồ dùng mới trong nhà. Con đã xem qua vài mẫu tivi và tủ lạnh, con gửi kèm hình ảnh để mẹ xem mẫu nào đẹp thì con mua gửi về quê cho mẹ dùng nhe. Con chào mẹ.
    0| email           | Chào bạn, tớ gửi email này để cảm ơn bạn đã giúp đỡ tớ trong chuyến công tác vừa rồi. Nhờ có sự chỉ dẫn của bạn mà tớ đã hoàn thành công việc rất suôn sẻ. Khi nào bạn có dịp lên thành phố, nhớ báo tớ để tớ mời đi ăn nhé.
    0| email           | Kính gửi anh, em muốn trao đổi về lịch trình chuyến du lịch hè sắp tới của gia đình mình. Em đã lên danh sách các địa điểm tham quan và đặt phòng khách sạn. Anh xem qua lịch trình đính kèm và báo lại cho em nếu muốn thay đổi gì nhe.
    0| email           | Chào em, chị gửi em danh sách các đầu sách tham khảo cho kỳ thi sắp tới. Em cố gắng dành thời gian ôn luyện kỹ nhe, nếu có phần nào không hiểu thì cứ nhắn tin hỏi chị, chị sẽ giải đáp giúp em. Chúc em bình tĩnh và tự tin làm bài tốt.
    0| email           | Kính gửi bố mẹ, con gửi email để thông báo con đã thuê được phòng trọ mới gần chỗ làm hơn. Phòng khá thoáng mát và an ninh tốt nên bố mẹ yên tâm nhe. Khi nào sắp xếp xong đồ đạc con sẽ gọi video cho bố mẹ xem nhà mới của con.
    0| email           | Chào anh, em muốn hỏi thăm tình hình dự án bất động sản mà anh từng nhắc tới. Em đang có một khoản tiền nhàn rỗi và muốn tìm hiểu thêm về các cơ hội đầu tư an toàn. Anh cho em xin thêm thông tin và lời khuyên nhé. Cảm ơn anh.
    0| email           | Kính gửi chị, em gửi lời chúc mừng sinh nhật muộn tới chị. Chúc chị tuổi mới luôn xinh đẹp, trẻ trung và gặt hái được nhiều thành công hơn nữa trong cuộc sống. Món quà nhỏ em gửi kèm hy vọng chị sẽ thích. Hẹn gặp chị sớm.
    0| email           | Chào em, anh muốn nhờ em kiểm tra giúp anh thông tin về chuyến bay đi Đà Nẵng vào tối mai. Anh bị mất email xác nhận đặt vé nên không nhớ rõ giờ bay. Em xem lại rồi nhắn tin hoặc gọi điện báo giúp anh nhé. Cảm ơn em nhiều.
    0| email           | Kính gửi mẹ, con viết email để hỏi thăm sức khỏe của bố dạo này thế nào rồi ạ. Con có gửi về ít thuốc bổ và thực phẩm chức năng, mẹ nhắc bố uống đều đặn nhe mẹ. Con chúc bố mẹ luôn vui khỏe. Con yêu bố mẹ rất nhiều.
    0| email           | Chào anh, em gửi email này để chia sẻ với anh về một số ý tưởng kinh doanh mới mà em đang ấp ủ. Em rất muốn nhận được những đóng góp và phản biện từ anh để hoàn thiện kế hoạch này hơn. Nếu anh rảnh, em xin phép mời anh cafe trao đổi nhé.
    0| email           | Kính gửi chị, em muốn nhờ chị tư vấn giúp em về việc chọn trường mẫu giáo cho cháu. Em biết chị có nhiều kinh nghiệm trong mảng này nên rất mong nhận được lời khuyên từ chị. Chị cho em xin danh sách vài trường uy tín khu vực mình nhe.
    0| email           | Chào bạn, tớ gửi email để thông báo về buổi họp lớp cũ vào tháng sau. Tớ đã liên lạc được với hầu hết mọi người và ai cũng hào hứng tham gia. Bạn nhớ cập nhật thông tin và xác nhận tham dự trên nhóm Facebook của lớp mình nhe. Hẹn gặp lại bạn.
    1| sms_no_diacritic| Anh bi tai nan dang o vien, chuyen gap anh 5tr vao stk nay de dong vien phi.
    1| sms_no_diacritic| Con muon dt ban, me chuyen gap 2tr hoc phi gap ko nha truog phat.
    1| sms_no_diacritic| Em oi chi dang o don cong an bi giu xe, chuyen gap chi 3tr de nop phat lay xe ra nhe.
    1| sms_no_diacritic| Anh bi hog xe giua duog cao toc, ck anh it tien thue xe cau voi, anh ko goi dc.
    1| sms_no_diacritic| Ban oi minh dang cap cuu o benh vien tinh, chuyen gap minh 4tr vao stk nay voi.
    1| sms_no_diacritic| Con dag bi cap cuu, bo ck gap tien cho con vao stk bac si nay de mo gap.
    1| sms_no_diacritic| Anh dang muon may ban, dien thoai anh mat roi, chuyen gap anh 2tr mua do an nhe.
    1| sms_no_diacritic| Em oi anh bi giu o cua khau, chuyen gap anh 10tr de bao lanh ra, anh ko nghe may dc.
    1| sms_no_diacritic| Chi dang o benh vien cho de, chuyen gap chi it tien thanh toan vien phi voi em.
    1| sms_no_diacritic| May anh het pin, dag muon may nguoi di duong, ck gap anh 1tr do xang nhe.
    1| sms_no_diacritic| Con bi cong an bat do va cham giao thong, me chuyen gap 5tr de boi thuong cho ho nhe.
    1| sms_no_diacritic| Anh dang bi kẹt o san bay, thieu tien mua ve ve, chuyen gap anh 3tr vao stk nay.
    1| sms_no_diacritic| Em oi anh bi ngat xiu dag o vien, chuyen gap anh tien thuoc men voi, a dang muon may y ta.
    1| sms_no_diacritic| Con dang o hieu cam do, me chuyen gap 2tr de con lay may tinh ra di hoc nhe.
    1| sms_no_diacritic| Anh bi mat het vi tien va dt, dag muon may nay nhan tin, ck gap anh it tien an.
    1| sms_no_diacritic| Em oi chi bi tai nan rach dau dang o vien, chuyen gap chi 5tr de khau vet thuong.
    1| sms_no_diacritic| Anh dang bi doi no giu lai, em chuyen gap anh 10tr de ho tha anh ve nhe.
    1| sms_no_diacritic| Con muon dt nguoi qua duong, con bi nga xe roi, me ck gap tien sua xe cho con.
    1| sms_no_diacritic| Em oi anh dang o phong cap cuu, chuyen gap anh it tien de bac si lam thu tuc nhe.
    1| sms_no_diacritic| Chi dang bi kẹt o nuoc ngoai, chuyen gap chi 5tr de mua ve may bay ve gap nhe.
    0| sms_no_diacritic| Chieu nay ranh ko di cafe nhe b, lau roi ko gap nhau.
    0| sms_no_diacritic| Me gui do o que len cho con roi do, nho ra ben xe lay nhe.
    0| sms_no_diacritic| Cong viec dao nay on ko em? Cuoi tuan ranh thi ve nha an com voi bo me nhe.
    0| sms_no_diacritic| Chuc mug sn b nhe, chuc b tuoi moi luon vui ve va hp.
    0| sms_no_diacritic| Mai may gio b di lam? Cho m di nho xe voi, xe m dag bi thung xam.
    0| sms_no_diacritic| Toi nay co tran bong hay lam, b co xem ko thi qua nha m coi chung nhe.
    0| sms_no_diacritic| e nho mua cho c it do an vat khi di lam ve nhe, tks e.
    0| sms_no_diacritic| B da xem qua ban thiet ke chua? Co cho nao can sua thi bao m nhe.
    0| sms_no_diacritic| Dạo nay thay b it online, co chuyen gi ko? Ranh thi nhan tin m nhe.
    0| sms_no_diacritic| Cuoi tuan nay ca lop minh di hop lop do, b nho sap xep thoi gian tham gia.
    0| sms_no_diacritic| Me moi mua cho con bo quan ao moi dep lam, khi nao ve con mac thu nhe.
    0| sms_no_diacritic| e da hoan thanh bao cao chua? xong roi thi gui qua mail cho a nhe.
    0| sms_no_diacritic| B co nho dia chi quan an hom no minh di ko? Cho m xin lai voi.
    0| sms_no_diacritic| Chieu nay con di hoc ve muon mot chut, me dung cho com con nhe.
    0| sms_no_diacritic| B cho m muon quyen sach hom no b noi nhe, mai mang di lam giup m.
    0| sms_no_diacritic| Troi sap mua roi do, b nho mang theo ao mua khi di ra ngoai nhe.
    0| sms_no_diacritic| Em co muon di xem phim vao toi thu Bay nay ko? Anh da dat ve roi.
    0| sms_no_diacritic| tks b da giup m viec hom no nhe, bua nao m moi di an bu.
